nombre,coherencia,stim,resp,rt
RF_2019_09_09_11_06_43.mat,0.2,1,0,3.447773368
RF_2019_09_09_11_06_43.mat,0.2,1,1,2.050976922
RF_2019_09_09_11_06_43.mat,0.7,1,1,0.982297864
RF_2019_09_09_11_06_43.mat,0.2,0,0,1.432208693
RF_2019_09_09_11_06_43.mat,0.1,1,0,1.830176208
RF_2019_09_09_11_06_43.mat,0.7,1,1,0.912537609
RF_2019_09_09_11_06_43.mat,0.7,1,1,0.985214185
RF_2019_09_09_11_06_43.mat,0.15,1,0,1.430620803
RF_2019_09_09_11_06_43.mat,0.15,1,0,1.684746465
RF_2019_09_09_11_06_43.mat,0.15,1,1,1.363511066
RF_2019_09_09_11_06_43.mat,0.15,1,1,2.69887192
RF_2019_09_09_11_06_43.mat,0.7,0,0,0.881651369
RF_2019_09_09_11_06_43.mat,0.1,1,1,1.715543072
RF_2019_09_09_11_06_43.mat,0.15,1,1,1.617332005
RF_2019_09_09_11_06_43.mat,0.1,0,0,1.03037184
RF_2019_09_09_11_06_43.mat,0.7,1,1,0.918279895
RF_2019_09_09_11_06_43.mat,0.3,0,0,0.815117292
RF_2019_09_09_11_06_43.mat,0.15,0,0,1.013519885
RF_2019_09_09_11_06_43.mat,0.1,0,1,1.948961336
RF_2019_09_09_11_06_43.mat,0.2,0,0,0.981359527
RF_2019_09_09_11_06_43.mat,0.3,0,0,0.997838037
RF_2019_09_09_11_06_43.mat,0.1,1,1,2.615076492
RF_2019_09_09_11_06_43.mat,0.1,1,0,2.016859054
RF_2019_09_09_11_06_43.mat,0.7,1,1,1.049241018
RF_2019_09_09_11_06_43.mat,0.2,0,0,1.115937371
RF_2019_09_09_11_06_43.mat,0.7,0,0,0.949343848
RF_2019_09_09_11_06_43.mat,0.1,1,1,2.333573354
RF_2019_09_09_11_06_43.mat,0.1,0,1,1.815441143
RF_2019_09_09_11_06_43.mat,0.3,1,1,0.916605318
RF_2019_09_09_11_06_43.mat,0.15,0,0,1.04834525
RF_2019_09_09_11_06_43.mat,0.3,1,1,1.233905176
RF_2019_09_09_11_06_43.mat,0.15,0,0,1.180749414
RF_2019_09_09_11_06_43.mat,0.2,0,0,1.21706226
RF_2019_09_09_11_06_43.mat,0.2,1,1,1.099628615
RF_2019_09_09_11_06_43.mat,0.15,0,0,2.881787078
RF_2019_09_09_11_06_43.mat,0.7,0,0,0.813478255
RF_2019_09_09_11_06_43.mat,0.1,1,1,2.96571206
RF_2019_09_09_11_06_43.mat,0.2,0,0,1.667076369
RF_2019_09_09_11_06_43.mat,0.7,0,0,1.031926535
RF_2019_09_09_11_06_43.mat,0.1,0,1,2.967448625
RF_2019_09_09_11_06_43.mat,0.7,1,1,0.73177035
RF_2019_09_09_11_06_43.mat,0.1,0,0,2.547964885
RF_2019_09_09_11_06_43.mat,0.3,1,0,3.166695267
RF_2019_09_09_11_06_43.mat,0.3,1,1,1.599150932
RF_2019_09_09_11_06_43.mat,0.3,0,0,1.131697915
RF_2019_09_09_11_06_43.mat,0.3,0,0,1.949964881
RF_2019_09_09_11_06_43.mat,0.3,0,0,1.166597795
RF_2019_09_09_11_06_43.mat,0.7,0,1,1.933050247
RF_2019_09_09_11_06_43.mat,0.2,1,0,1.730219161
RF_2019_09_09_11_06_43.mat,0.2,0,0,0.916746862
RF_2019_09_09_11_06_43.mat,0.1,0,0,1.799356253
RF_2019_09_09_11_06_43.mat,0.15,0,0,1.181595393
RF_2019_09_09_11_22_14.mat,0.15,1,1,2.69765233
RF_2019_09_09_11_22_14.mat,0.1,0,0,1.214718045
RF_2019_09_09_11_22_14.mat,0.2,0,0,1.732235044
RF_2019_09_09_11_22_14.mat,0.1,1,0,3.815837441
RF_2019_09_09_11_22_14.mat,0.1,1,0,2.798995975
RF_2019_09_09_11_22_14.mat,0.7,0,0,0.93240414
RF_2019_09_09_11_22_14.mat,0.7,0,0,1.433642645
RF_2019_09_09_11_22_14.mat,0.3,1,1,0.916146688
RF_2019_09_09_11_22_14.mat,0.2,1,1,1.29973393
RF_2019_09_09_11_22_14.mat,0.3,1,1,3.614122502
RF_2019_09_09_11_22_14.mat,0.3,1,1,3.583235353
RF_2019_09_09_11_22_14.mat,0.15,1,1,6.81502771
RF_2019_09_09_11_22_14.mat,0.15,1,1,6.100836885
RF_2019_09_09_11_22_14.mat,0.2,1,1,7.898146699
RF_2019_09_09_11_22_14.mat,0.15,0,0,0.99908543
RF_2019_09_09_11_22_14.mat,0.15,1,0,2.215218136
RF_2019_09_09_11_22_14.mat,0.15,0,0,1.41726954
RF_2019_09_09_11_22_14.mat,0.7,1,1,0.947928452
RF_2019_09_09_11_22_14.mat,0.3,1,1,2.517430378
RF_2019_09_09_11_22_14.mat,0.3,0,0,0.764594198
RF_2019_09_09_11_22_14.mat,0.7,0,0,0.683875988
RF_2019_09_09_11_22_14.mat,0.3,0,0,0.73219131
RF_2019_09_09_11_22_14.mat,0.7,1,1,0.682109129
RF_2019_09_09_11_22_14.mat,0.2,0,0,0.549397815
RF_2019_09_09_11_22_14.mat,0.2,1,1,1.546377215
RF_2019_09_09_11_22_14.mat,0.2,0,0,0.848811418
RF_2019_09_09_11_22_14.mat,0.1,0,0,1.681485461
RF_2019_09_09_11_22_14.mat,0.1,0,0,1.184075225
RF_2019_09_09_11_22_14.mat,0.7,1,1,0.615730117
RF_2019_09_09_11_22_14.mat,0.15,1,1,1.28112904
RF_2019_09_09_11_22_14.mat,0.15,0,0,0.698431917
RF_2019_09_09_11_22_14.mat,0.1,1,0,4.318629045
RF_2019_09_09_11_22_14.mat,0.1,0,0,0.765072695
RF_2019_09_09_11_22_14.mat,0.2,0,0,2.898068068
RF_2019_09_09_11_22_14.mat,0.15,0,0,0.816671262
RF_2019_09_09_11_22_14.mat,0.15,0,1,3.281011732
RF_2019_09_09_11_22_14.mat,0.15,0,0,1.75140242
RF_2019_09_09_11_22_14.mat,0.3,0,0,0.880097665
RF_2019_09_09_11_22_14.mat,0.2,1,1,1.10016388
RF_2019_09_09_11_22_14.mat,0.2,1,1,0.81568369
RF_2019_09_09_11_22_14.mat,0.7,1,1,0.766204412
RF_2019_09_09_11_22_14.mat,0.7,1,1,1.665445767
RF_2019_09_09_11_22_14.mat,0.1,0,0,0.867990018
RF_2019_09_09_11_22_14.mat,0.3,1,0,1.731629781
RF_2019_09_09_11_22_14.mat,0.15,1,1,0.832534104
RF_2019_09_09_11_22_14.mat,0.7,0,0,0.717386068
RF_2019_09_09_11_22_14.mat,0.7,1,1,0.798767388
RF_2019_09_09_11_22_14.mat,0.2,0,0,0.597918536
RF_2019_09_09_11_22_14.mat,0.7,0,0,0.598244075
RF_2019_09_09_11_22_14.mat,0.1,1,1,0.882880899
RF_2019_09_09_11_22_14.mat,0.1,1,0,0.867327035
RF_2019_09_09_11_22_14.mat,0.1,0,0,1.197746709
RF_2019_09_09_11_22_14.mat,0.7,0,0,1.232657057
RF_2019_09_09_11_22_14.mat,0.3,0,0,0.91583741
RF_2019_09_09_11_22_14.mat,0.2,0,0,0.765766375
RF_2019_09_09_11_22_14.mat,0.3,0,0,1.99972896
RF_2019_09_09_11_22_14.mat,0.3,0,0,0.882946913
RF_2019_09_09_11_22_14.mat,0.2,1,1,0.715108186
RF_2019_09_09_11_22_14.mat,0.1,1,1,0.999327207
RF_2019_09_09_11_22_14.mat,0.3,1,1,0.699347232
